user_id;total_orders;total_revenue
631e65fd516d7c2adcec0c3e;6;108630
631e4d90049b5bbe3145da83;6;114000
631e6515516d7c2adcec0250;6;60000
631e481b049b5bbe3145b657;6;30000
631e5ca3516d7c2adcebb9c3;6;0
63202f7b36adb3394d4fb0d2;6;2748
631e64f8516d7c2adcec00d6;6;90000
631e65be516d7c2adcec0954;6;34200
63205c6036adb3394d511b90;6;19613
631e2e68df5e0b1702aff620;6;39069
631e214bdf5e0b1702af945b;6;684
642b912ef15f1f22c5770f5f;6;4884
631e3e31f6f16759f9da52d1;6;140400
631e4090f6f16759f9da6227;6;85080
631e2f75df5e0b1702afff67;6;0
65a638ebc09380e95dfe39db;5;2067
64257522bf784decda78d09e;5;0
65127f8d86e27dc53f6838c9;5;7883
63d8e7c60508689ecc0afffa;5;2472
65117aefbcdbff2f0cb8398f;5;1857994
65d2c88ddcc0a0a0eb0376a4;5;0
64eec14e3ea6e961fc79c18b;5;259785
631e4f3b049b5bbe3145e540;5;27853
65bbc00d52ad827520aa512e;5;0
631e28b3df5e0b1702afcd3d;5;13560
63da25d77ec175756279ca9f;5;1641456
6320334736adb3394d4fd26f;5;1262503
632040c236adb3394d50244b;5;930743
631e4dfa049b5bbe3145dc3c;5;160142
65040be9b58afcf2a443fb8c;5;471539
659517550940a78451c7c2b1;5;2655000
63d888127ec17575623adeb1;5;0
631e2a15df5e0b1702afd851;5;242282
631e23d9df5e0b1702afa7eb;5;181846
63f86d8d3027d59a1a1a4ff6;5;1493357
631e71bf516d7c2adcec8c0e;5;150218
631e4e8de5e161518eff6f25;5;0
6320597536adb3394d51045e;5;578228
6676d248e0072099fde37016;5;0
631e3f62f6f16759f9da5aa7;5;206920
64924375122aad69b7b7ee93;5;2697043
631e2063df5e0b1702af8dc2;5;942359
631e4bad049b5bbe3145ccd8;5;1129825
631e5b40516d7c2adcebaddd;5;2026
631e455a049b5bbe3145a452;5;3665500
654ca146050deb17fde11b8a;5;1377003
63202fa236adb3394d4fb254;5;554646
6521232aadfcb33da6a139f1;5;0
65c054fa52ad8275201ee53e;5;0
6600e7f72bc6ea48ae48d7dc;5;0
631e6c4c516d7c2adcec5222;5;3054
63b4ff02c9341d3914289916;5;958782
64911245d728cf023bcf6fd6;5;445007
63e2035398ab67046bddf3b4;5;1561329
65d707d7cae5545cc74af8d4;5;4508
63d90a0d0508689ecc0c2249;5;0
65260c3bcfd75c9eeea8ade5;5;1266225
6523b0adadfcb33da6449985;5;1268625
646b0705200fb81ed39dc93a;5;27992
63da10520508689ecc13a176;5;0
63f717423027d59a1a015221;5;1711
63e35cc4d87930ed7db946ec;5;0
631e48be049b5bbe3145b92f;5;152933
65d561d0dcc0a0a0ebfea456;5;0
63fc26d75d6d5e7058b93b65;5;0
6403fd6b746ba2bb447de42d;5;0
648a93a47b04d9c60ec2431f;5;0
65a89fa27506fe24d85414ae;5;3624
667fa763e88f46d3f9314f65;5;0
65435e069db58dcb3f63fe8f;5;5150374
6602458a6d5b93dd30de2e21;5;14790788
63d4ee690508689eccf2aecf;5;0
65684ef804f1ec858d67fd11;5;190456
64c21cd5756bf1d90d65d78a;5;1495013
64e433ae5a052e672db01f79;5;301
650ea6b5fb26b89a474070f5;5;0
631e460ee5e161518efd0e49;5;0
64981b1908e07f3566d3c2f3;5;0
631e5080049b5bbe3145f0bf;5;52720
632049bd36adb3394d507824;5;864961
63202d4436adb3394d4f9a10;5;417805
631e65c3516d7c2adcec098b;5;328852
631e0642df5e0b1702af64ad;5;211279
631e2787df5e0b1702afc2a7;5;572671
632041d836adb3394d502b2f;5;440811
631e22cddf5e0b1702af9d71;5;13500
64ba5302038f5936c61d8d04;5;10736232
6320435436adb3394d503cf1;5;650272
631e61d6516d7c2adcebdd65;5;229000
65cdcb74bac4c349f6de46a6;5;3775
656c35a7b38fab4d45650173;5;0
656833c77a7a103032136ed4;5;0
631e4b83049b5bbe3145cb9f;5;609031
6320395036adb3394d4ff27f;5;38888
656c5f5e164693f38099cf03;5;0
631e5e29516d7c2adcebc8b8;5;1973542
64d5c45e09675fa9b6f027c6;5;0
64911455c7c62eb595815ba3;5;49140
65e81ae0d6666eebaea45437;5;11214
632024fa36adb3394d4f3ac2;5;35696
6550b3f384457afaf9bdb8d9;5;0
66739ab3dafdf76877fc6c56;5;0
632c05699fce08643a290d04;5;50230
631e3d9df6f16759f9da4bd2;5;37553
6487e75c52d407e5f6a31e3c;5;3225
648804223719f8c3413c6f81;5;0
631e4727049b5bbe3145b176;5;2438
64d18d97f3d43d59f9dd6ae2;5;0
631e4e1f049b5bbe3145dd17;5;120508
642fade8911789b99daa3bac;5;0
648d392b7d5847af50026fe2;5;0
640b22f1f5c30478488ec60f;5;0
640f696852d88ad5919b6dcc;5;0
642e7a19d321c91250120fb3;5;0
631e602f516d7c2adcebd1c6;5;25622
640ab746f5c304784881b564;5;0
631e5f79516d7c2adcebce2a;5;128873
647040740d170ecdaad1f69a;5;0
646efc080d170ecdaabaf2b1;5;0
646f23060d170ecdaac4074a;5;0
646f204188f63e7ae3c974f1;5;0
646ef5b80d170ecdaaba1c21;5;0
6448b8837b9fe022db575c93;5;0
642e947f911789b99da77a14;5;0
631e3dd8f6f16759f9da4eb9;5;1361725
631e460ee5e161518efd0d81;5;0
6472d5bea97bc835ab229c8b;5;0
6461b994a9ced37069b3cc78;5;9011
631e53cd049b5bbe314613a7;5;258
63205e2636adb3394d512b1e;5;1950
648e873b5e1a9fda649ca8a5;5;0
642ff220911789b99dabd7bd;5;0
63d60a5a7ec1757562fded00;5;0
6471b379a97bc835ab1f8b3e;5;0
6471ef6aa97bc835ab206f79;5;0
63fc36fc5d6d5e7058bcdb84;5;0
640c0deecb28574c41d41b50;5;0
631e4bfae5e161518efe868a;5;0
631e62c9516d7c2adcebe7b4;5;4125
6430fba8911789b99daf0fdd;5;0
631e5928516d7c2adceb99e8;5;750
63d4bc830508689eccf156fe;5;0
64705c9a37c9f68922e673e9;5;0
631e57ca516d7c2adceb8d89;5;675
631e6f4d516d7c2adcec6bd8;5;459
631e56c3049b5bbe31462c39;5;263
631e56c9049b5bbe31462c7e;5;263
631e6edd516d7c2adcec66ec;5;1171
64703afc0d170ecdaad16ccc;5;0
63af88ef031d7b3fee13ddda;5;0
64d776b46c5a54988507f1d9;5;0
642fdb0c911789b99dab5018;5;0
63eefd093e22872529f2aa91;5;0
6409740448a4ea7f1a6e5f41;5;0
642f9fd5911789b99da9dbc0;5;0
640ab7abf5c304784881c0d5;5;0
63efab6c3e22872529026ba7;5;0
640abb37f5c3047848822f08;5;0
6471ca8d37c9f68922f39560;5;0
63d4bb340508689eccf14d8e;5;0
63d4a9150508689eccf083a7;5;0
63d5fd057ec1757562fd6719;5;0
63d5ff5f7ec1757562fd823a;5;0
63d61de07ec1757562fe77ee;5;0
631e4490049b5bbe31459f0c;5;36638
63d52c797ec1757562fadc29;5;0
640d749cdc0647f1bd41f491;5;0
640d76a904d432904d1a373f;5;0
64895ffa9d5046c5aa5ebe2e;5;0
640d487adc0647f1bd41d309;5;0
6493f7dac2c9077708831b50;5;0
63ef07bedd5e77f9b1125fc2;5;0
6431575a6b01361cda0d730f;5;0
64827334138f9e34478a6a47;5;0
6471e87fa97bc835ab205f73;5;0
6471b6c2a97bc835ab1f9c55;5;0
64897d7df386b94e0b0ee416;5;0
6481a1d0c573e5a5b2f9e71d;5;0
642eebb3d321c912501d7f9f;5;0
642d347eebe5e3af77d20c5f;5;0
642f92fc6b01361cda00f8b7;5;0
648959739d5046c5aa5aef99;5;0
648aeb0a306f736840af7044;5;0
648d8e8c7d5847af5003482a;5;0
6489294d58b426fadc7959a2;5;0
648d70407d5847af50031506;5;0
631e350bf6f16759f9da1a24;5;122993
637b5c9b58e54d63f1b748eb;5;50603
631e36d5f6f16759f9da2a1f;5;59738
6372ff0faeaee10db0385876;5;233040
631e3685f6f16759f9da27c5;5;206299
63ed886fdd5e77f9b1f690f7;5;0
632057fc36adb3394d50f9c0;5;89253
63edc03add5e77f9b1fedb93;5;0
632030d036adb3394d4fbeb5;5;16822
64edb3d0ae84a67686fc4a9e;5;742
631e6583516d7c2adcec06bc;5;899190
64a4ceb484ca0e6da14f8d6e;5;6442
631e4c19049b5bbe3145d03a;5;591602
63dcc3affe4e9c8d2c8ed5ff;5;0
66559a24b974fba69e8f1c2a;5;1574785
645df603a9ced37069a27fa3;5;11500
631e28dcdf5e0b1702afcee0;5;56075
63202eb436adb3394d4fa6b7;5;1541000
65b9bc7c3920908fbf3322cc;5;67249
6482d24ac573e5a5b20c04b1;5;68664
631e3f10f6f16759f9da5905;5;2669398
63632446bc1db090a9a5e762;5;2708625
651cfcfe45f8f01bd2dcb584;5;424445
631e5b77516d7c2adcebb007;5;228048
631e1effdf5e0b1702af835a;5;107686
642a368bbf784decda9db4cf;5;443850
63202d2e36adb3394d4f990b;5;2257454
631e5365049b5bbe31460f6f;5;1414549
631e288ddf5e0b1702afcb89;5;1870417
64fe93c69855ad4b8ad88495;5;68290
631e31b0f6f16759f9d9f56f;5;1978985
631e5ebb516d7c2adcebcaad;5;1449301
63202fd036adb3394d4fb433;5;55050
631e4c0a049b5bbe3145cf97;5;306600
631e2902df5e0b1702afd060;5;12789
6320593c36adb3394d5102cd;5;3434250
631e6682516d7c2adcec1103;5;1863452
65a0e14517891cae8c10d760;5;338087
631e47c3049b5bbe3145b501;5;2933
631e24e9df5e0b1702afadff;5;5026
6507efbd2a557d72bfb1b45f;5;405750
656832eab845a814d25a7441;5;15481
6493d69e4da761e6df9a2352;5;3035772
631e155adf5e0b1702af7466;5;5576
650bb17d72349c5c708471dd;5;0
6371c286845c3352edb47054;5;0
634e0aca354aa5d0c0c210ca;5;210804
643ca6f46ee9a663d9fdc176;5;1213321
63e49c4164e27215b08830c4;5;1611330
646daaba90c3471fb506f89b;5;5302
631e3c34f6f16759f9da3ae5;5;165864
64d9fc4222ca1076ae18104f;5;450000
65d80cee43db8e232510ac71;5;2651888
64f550e107e87e8cc63b2a1e;5;2736257
654b05851eef34b2360568c8;5;2619900
631e18e2df5e0b1702af77f7;5;2339
631e64bb516d7c2adcebfda1;5;78086
64e332320b114bf47d722f58;5;0
64bdf384681a0ffe0f8c80a8;5;4372
64619668a9ced37069ae6268;5;13307
631e456d049b5bbe3145a4bf;5;7703
631e4730049b5bbe3145b1b0;5;12212
65dd857c32d3add0dd26ac1e;5;290804
634ea606354aa5d0c0da41e0;5;177046
649267fea9c716bba249ba27;5;12547
6493adfd572e9f0ecb83e56c;5;36057
648bc4878e878d0949614f17;5;0
659e078477738ae6ad4bc940;5;131131
631e45df049b5bbe3145a81c;5;55126
64af8e7ff8934119652bb48e;5;669302
6320506736adb3394d50b76d;5;154650
631e3c3ff6f16759f9da3b65;5;1533750
656d8a34b38fab4d4574e729;5;2915216
632041bb36adb3394d5029cd;5;58380
631e4bfd049b5bbe3145cf00;5;763510
6347c536ada19702b36de259;5;2116688
631e176bdf5e0b1702af76c7;5;9375
63202ffb36adb3394d4fb61f;5;25576
646341d20752bf9f2548c58d;5;44520
641d54ec0c33f2464a0b2f84;5;758
63202e1e36adb3394d4fa0da;5;8536731
650d2c3abbf152a2bc3b4048;5;0
64c2164e739b32dc62a2013a;5;5837
650d5af84f6633a4429122df;5;0
6320572036adb3394d50f28b;5;158702
631e23a4df5e0b1702afa5ae;5;901181
63f0d0a73e2287252906651c;5;0
6673e00ee0072099fd3b0deb;5;0
632042e536adb3394d5037f2;5;12655
66750715dafdf76877a573d1;5;0
631e45d6049b5bbe3145a7da;5;885
632022c136adb3394d4edb90;5;15803
6569c77bb38fab4d4513a0ab;5;0
654dbfd5751fc1719d6d3bff;5;0
668113d0f0fd7cef165ea7fe;5;0
65699726b38fab4d45d927f0;5;0
63edd9f4dd5e77f9b10283a7;5;0
65100130fb26b89a47620f36;5;0
66768488e0072099fdcb632f;5;0
6673b25fe0072099fdc12cb0;5;0
650d20bf4f6633a442825b48;5;0
6550d43884457afaf9bfbcf9;5;0
656c4204b38fab4d4566eaa6;5;0
6569cef8b38fab4d45176e7b;5;0
650d105fbbf152a2bc2622b7;5;0
651013bdfb26b89a47638dc9;5;0
6568145c04f1ec858d59c283;5;0
656c52a4164693f380985cd9;5;0
650fb3dcfb26b89a475db807;5;0
650bddae72349c5c7088b7db;5;0
654eea26751fc1719dcf2c05;5;0
648b00fe73a9245c43a2672d;5;0
650b97c6bbf152a2bc3e75cb;5;0
654e0683ceb017af51a348f9;5;0
654cddae2889e783cecfaeb3;5;0
656567275cf019e439980432;5;0
650e69e0fb26b89a472b4ff1;5;0
650d85104f6633a4429750dd;5;0
656970cbb38fab4d45913ade;5;0
656c50efb38fab4d4569609f;5;0
656ab3b6b38fab4d453e09b0;5;0
650bdd7572349c5c7088b343;5;0
65100d25bcdbff2f0ca53a8d;5;0
654c46572889e783ce3c9ea0;5;0
650a947a6e68c844bcc07c23;5;0
65698cf2164693f380288c1e;5;0
667e66d2e88f46d3f918511c;5;0
631e61da516d7c2adcebdd94;5;94570
631e4bf9e5e161518efe826d;5;0
63f5c73b3027d59a1af319aa;5;0
631e4f65049b5bbe3145e61d;5;52500
631e6500516d7c2adcec0151;5;0
632025ea36adb3394d4f444f;5;52500
631e373bf6f16759f9da2dd2;5;422775
631e4bda049b5bbe3145cdf5;5;250763
631e53e5049b5bbe3146149c;5;843
6337d4d6a77eb22bfa00a7a5;5;0
631e461ae5e161518efd2bd7;5;0
6411253e52d88ad591bc6486;5;0
631e5b81516d7c2adcebb085;5;0
631e5d28516d7c2adcebbe6e;5;509
631e0bdfdf5e0b1702af6b8e;5;135600
631e6665516d7c2adcec0fbe;5;69861
631e579f516d7c2adceb8c64;5;0
6320356b36adb3394d4fe4a2;5;8100
631e46c0049b5bbe3145af5e;5;0
633fdabb8774579e6d809ab6;5;0
631e5cae516d7c2adcebba23;5;523
631e6b72516d7c2adcec49f5;5;0
631e7117516d7c2adcec84c6;5;840
631e4a99049b5bbe3145c50a;5;52500
63d39d3e0508689ecceb7cfd;5;533
63c9fabae25a8ba7ef446341;5;0
631e5e33516d7c2adcebc8df;5;897
631e6f78516d7c2adcec6e28;5;432
63d9030f0508689ecc0beaf3;5;0
631e6ca4516d7c2adcec5540;5;435
646af58b29456149fd8758a5;5;7516
631e689b516d7c2adcec27bb;5;418
631e6511516d7c2adcec0212;5;0
631e4e7ae5e161518eff3f3e;5;0
63d8c4330508689ecc08e012;5;0
631e4865049b5bbe3145b78c;5;48000
631e6e07516d7c2adcec5f11;5;782
631e6b03516d7c2adcec44b5;5;720
631e5d98516d7c2adcebc3b6;5;1221584
642e54b3d321c9125007affc;5;0
631e4e7de5e161518eff4687;5;0
643a57b384297d5bc7da2c59;5;0
631e705f516d7c2adcec7a83;5;713
631e5182049b5bbe3145fb8f;5;4208
643efe447b9fe022db3a56cd;5;0
6320311136adb3394d4fc113;5;4200
63e06112fe4e9c8d2ca90414;5;0
648959b29d5046c5aa5b1568;5;0
63d10cbfe25a8ba7ef4b15ea;5;0
633264622eb47e3987975128;5;0
631e27c3df5e0b1702afc433;5;0
643258056b01361cda103697;5;0
63209a3b36adb3394d52c4c7;5;638
631e37b6f6f16759f9da32b5;5;64163
631e4611e5e161518efd1552;5;0
631e6c1f516d7c2adcec50e7;5;0
631e443564d4c49f61270317;5;169440
63fd67e23027d59a1a57ee15;5;0
63aeab5610d7d4a7707d7e4d;5;0
647cba1651e4110cfced4158;5;0
63efacd9dd5e77f9b11ea20a;5;0
6425952caa914fc1772a43c0;5;0
631e4ef9049b5bbe3145e320;5;2345759
631e3dc0f6f16759f9da4d92;5;54690
631e1e6edf5e0b1702af81ec;5;63000
63204c9236adb3394d5096d4;5;6624
631e3ff8f6f16759f9da5fe4;5;22500
631e66e9516d7c2adcec14db;5;532756
64ae68b8e0d3c1c0d747bbcf;5;0
633aacfbf29ac75107413859;5;27808
631e2244df5e0b1702af9bea;5;0
631e22ecdf5e0b1702af9e41;5;2911
631e445364d4c49f61270437;5;3188
631e2094df5e0b1702af8fcc;5;0
631e5aa7516d7c2adceba8aa;5;240000
6320302036adb3394d4fb782;5;2018
631e6657516d7c2adcec0f3e;5;6760
631e3ebff6f16759f9da57d0;5;538567
631e26a6df5e0b1702afbc70;5;0
64d738fdec16a30147297e25;5;0
631e5e72516d7c2adcebc9d1;5;208069
631e21c1df5e0b1702af97f4;5;0
63203cdc36adb3394d5010b7;5;0
631e49e6049b5bbe3145bec9;5;44209
63202fa436adb3394d4fb277;5;2239
63202fac36adb3394d4fb2ba;5;2239
63202fc136adb3394d4fb391;5;2239
63202fb336adb3394d4fb312;5;2239
63202fb136adb3394d4fb2fb;5;2239
63202f9d36adb3394d4fb214;5;2239
631e444e64d4c49f6127041d;5;2239
6320419e36adb3394d502863;5;0
63ef64efdd5e77f9b11c87ba;5;0
6320499536adb3394d507627;4;27905
65f2a7f90de77b57afb80671;4;909375
64269257bf784decda83a046;4;2460750
666010dccc8b6b09f4869771;4;1342875
638971509f68e3ff02e78c02;4;32190
631e48bb049b5bbe3145b91b;4;93631
631e2a38df5e0b1702afd9b1;4;883770
655f071716a4d68f1d9c0b71;4;31981
646dd8612e196403ec1f50d2;4;422810
65b1f5f11ce3f1ee0fb829a5;4;175500
63204bb936adb3394d508db5;4;223500
6384218e2620d35d92cdfb38;4;142936
65d42d1b3ecc25b1f5bc07be;4;0
645af78ca1e41497041a735e;4;0
65c2eca1eb8cc08ccd42b23a;4;532500
65040363b58afcf2a443d57f;4;6056127
6470753aa97bc835ab1beb0d;4;423376
631e281edf5e0b1702afc7e1;4;82498
6580bbec74e3a004ef07d474;4;1137000
6528e7f4671dccff3ea3e46b;4;1065450
631e4e38049b5bbe3145dd7c;4;1788874
631e4c10049b5bbe3145cfe1;4;88758
6320325336adb3394d4fcbba;4;47625
631e101edf5e0b1702af6fa1;4;569213
66779ef3e0072099fdf26d82;4;0
66447d2ced2062fac74162b2;4;48835
66557ce1b974fba69e596a36;4;657389
65e6b4f032d3add0dd1a4bbd;4;3226
6486c04adf49ca5b3a6fe785;4;94073
65f10e8956a9c6c758fc50cd;4;0
631e3cadf6f16759f9da4063;4;25759
6601307c2bc6ea48aeccd471;4;974247
63899f151b46f17e31a49dcd;4;0
631e69f8516d7c2adcec38ed;4;1340
65c056d7bffcc6d6413f5ee1;4;1605
642fec3f6b01361cda05e56e;4;0
63c782443eb4d4e63c600e14;4;0
6495142121684f769508e6ec;4;0
635e66bb40bc475967b0080a;4;0
631e4e91049b5bbe3145df89;4;136193
66751bb4e0072099fdc84738;4;0
662caf01eefb07b4d5a1ba87;4;0
6376e5febf21f61402816d51;4;0
631e5df2516d7c2adcebc77b;4;2907
64868977138f9e3447cd4b8a;4;1863893
63ef77c3dd5e77f9b11d48eb;4;0
650eb7ddfb26b89a4748b215;4;0
65f94dfdf4d2511208f29ad5;4;0
65b0b719f86ee47895eb3c52;4;3433967
65ffd2132bc6ea48aed69650;4;0
64b3fed9f893411965371e98;4;872867
65f9194f7190b079fd080400;4;3370
63fc83d12b9d76bd7967a1e2;4;6641560
63d88bc17ec17575623c689f;4;0
631e6329516d7c2adcebebc1;4;29550
65bca01c52ad82752053aab3;4;0
65bc567252ad827520d87e95;4;0
65c0b410fb32ef46a1a0aa12;4;0
649025b714d2af24b341f582;4;47618
632022b936adb3394d4edb45;4;117769
65e57975d73ce314ef6b36f8;4;22950
631e60fd516d7c2adcebd60f;4;777367
631e617e516d7c2adcebd9df;4;1555580
631e6152516d7c2adcebd897;4;6938
631e3598f6f16759f9da1f67;4;33256
64128035d1083937f7b01698;4;47541
651e8587adfcb33da6cad527;4;2972775
632041dc36adb3394d502b61;4;1617607
632041e636adb3394d502be8;4;328350
631e2517df5e0b1702afb038;4;551191
632023a436adb3394d4f2da4;4;15796
6556ef01650fb53b5278f066;4;0
631e3305f6f16759f9da042d;4;70295
66754bb4e0072099fd52d896;4;0
631e040ddf5e0b1702af6237;4;219723
631e3c38f6f16759f9da3b18;4;16088
6662d5adcc8b6b09f4e7a50b;4;76677
631e60d0516d7c2adcebd506;4;341814
65f14a5656a9c6c758c5b419;4;1527
631e51e2049b5bbe3145ff20;4;209326
6320421936adb3394d502e5f;4;563461
632021f736adb3394d4ed47d;4;51171
631e4a17049b5bbe3145c053;4;370699
631e4613e5e161518efd1aa3;4;0
631e4e71049b5bbe3145de57;4;129826
6396dd2977cad1c76fe878a2;4;240041
656bdd29b38fab4d455b639b;4;0
63204a4436adb3394d507f0f;4;793988
65586090650fb53b520055dc;4;0
65fcef6a2bc6ea48ae4992f2;4;63848
65fd2b9e6d5b93dd301ad3e8;4;54634
65eabe3d56a9c6c758076a8e;4;44967
65fcf755267d3b7756cd0736;4;88473
65fd31712bc6ea48aef444ae;4;15215
65fd07006d5b93dd3016fd13;4;27595
63297b58b68256a5c069d47c;4;1212704
6568668835da14f23aef8d96;4;214298
631e50f1049b5bbe3145f5a0;4;1344
64dc920269472a1c6596eb8a;4;1042249
641162eca4a745fd7d1d7d3b;4;115999
648d53647d5847af5002d417;4;0
650d72734f6633a44295b0a5;4;0
64d5fcb66af468b58f8e895a;4;0
650bd4e872349c5c70881f0b;4;0
6409ad1af5c304784872b0d0;4;0
642fbd206b01361cda03105e;4;0
66208e82762d44c7e6c5cf19;4;2250
6333b786be5108e4752695fe;4;0
63ef2e2ae7fea8667010552d;4;1755
6415390c03b31768cb06d75c;4;0
6415386203b31768cb06d5f3;4;0
640f690404d432904d2e5a0e;4;0
641537e5ce6f2112f3798710;4;0
640f693304d432904d2e5a19;4;0
64153944ce6f2112f3799769;4;0
641538c103b31768cb06d6a6;4;0
63ef2686dd5e77f9b11614f0;4;0
640ab604f5c3047848818df4;4;0
642fee0d911789b99dabcce0;4;0
631e3df2f6f16759f9da4fd0;4;1425
647062da37c9f68922e74fcb;4;0
6470489588f63e7ae3e2b399;4;0
63f06c33dd5e77f9b1234c1c;4;0
647034b90d170ecdaad0b7c0;4;0
64d74f226c5a549885072864;4;0
642e9262d321c91250181f8a;4;0
631e1d93df5e0b1702af7db5;4;1215
631e2b55df5e0b1702afe3ed;4;3848
6471eb88a97bc835ab2063dc;4;0
646f3efa0d170ecdaac801ca;4;0
648ae5fb306f736840aeff7c;4;0
6432601e6b01361cda106b75;4;0
647191ff37c9f68922f0c57a;4;0
63ae88e27f5c96a93fc407c7;4;0
640aca47cb28574c41d12591;4;0
648d401a7d5847af50028ea2;4;0
63ef34fa3e22872529face40;4;0
63edba9cdd5e77f9b1fe3c30;4;0
63ef2c243e22872529f9741c;4;0
63f048e73e22872529035eec;4;0
64d85055069a9ae7d90a57be;4;0
64d87814069a9ae7d90a987b;4;0
648d78757d5847af500323e3;4;0
648d48267d5847af5002b560;4;0
648d2fda7d5847af50022e8b;4;0
63f1c641e7fea866701bf89d;4;0
648aef89306f736840afd956;4;0
64d84b05069a9ae7d90a4f5c;4;0
648d918a7d5847af50034a53;4;0
64d5922509675fa9b6effea6;4;0
64d8b2296c5a5498850a6c23;4;0
640c4c83cb28574c41d5879c;4;0
640aca0bcb28574c41d12463;4;0
6473070fa97bc835ab2465c1;4;0
648aed51306f736840afa728;4;0
64d75e886c5a549885077fc6;4;0
6471c2e6a97bc835ab1fd773;4;0
64887e7607985b9460b68c68;4;0
640ae6d9cb28574c41d1cfaa;4;0
640d47bf04d432904d18c6d9;4;0
63d50f497ec1757562fa1210;4;0
631e1d02df5e0b1702af78bb;4;2059
63e5a7b37b2bebaaf235eeda;4;0
63eda34bdd5e77f9b1fa8afc;4;0
63ef0d4c3e22872529f50867;4;0
648962019d5046c5aa604471;4;0
6489506d9d5046c5aa583c59;4;0
64e40eacd9022110e4baf6da;4;0
643164e2911789b99db1ebe0;4;0
648ad64bc7be166181e3987c;4;0
64703fed88f63e7ae3e12b81;4;0
6339895dfe44c009fa4e1eb4;4;0
648bea048e878d094973d329;4;0
631e532e049b5bbe31460d31;4;0
648d95df7d5847af5003618a;4;0
63207dbe36adb3394d51e8f9;4;0
631e522f049b5bbe3146028e;4;0
6407fe50c8edd05a5b1c9849;4;1092
635276ecffb7ac986f47ed24;4;0
63b05e2010d7d4a7708882c8;4;0
63b0657e031d7b3fee1ab87f;4;0
63b05fa0031d7b3fee1aabf5;4;0
640f5bca04d432904d2e557d;4;0
640f5b9e52d88ad5919b4f6a;4;0
63b0642410d7d4a770888d8a;4;0
640f551b04d432904d2e5372;4;0
640f5b3052d88ad5919b4f20;4;0
63b0659310d7d4a770889060;4;0
63b05ff210d7d4a7708886e8;4;0
63b0630d031d7b3fee1ab3c7;4;0
63b061ec10d7d4a770888a27;4;0
63b0656910d7d4a770889042;4;0
640f555452d88ad5919b3f74;4;0
63b061d610d7d4a770888a12;4;0
640f5ae352d88ad5919b4ebc;4;0
63b0643d10d7d4a770888e74;4;0
640f5b6752d88ad5919b4f45;4;0
63b060c3031d7b3fee1aae7c;4;0
63ef92ebdd5e77f9b11e2d1e;4;0
63ec4d7bdd5e77f9b1e277e1;4;0
64d5ac696af468b58f827c06;4;0
64d98baf6c5a5498850cf835;4;0
642e36e5911789b99da2b016;4;0
63edc127dd5e77f9b1ff001a;4;0
648d39c47d5847af5002724e;4;0
6470462788f63e7ae3e229fa;4;0
64701c9288f63e7ae3d6c672;4;0
6430dd29911789b99dadf3e5;4;0
648d2b1f7d5847af500222b7;4;0
63f1b123e7fea866701bcdd1;4;0
63f1ce33e7fea866701c0413;4;0
63d2252ce25a8ba7ef54615e;4;0
6470caf137c9f68922eca865;4;0
647fe863466ccf94f09642e5;4;0
640f68ca04d432904d2e59e4;4;0
647034f50d170ecdaad0c051;4;0
63d5d23c7ec1757562fc2cfa;4;0
63d60a440f9ae336da597afe;4;0
63d4a6dd0508689eccf06eb4;4;0
63d4fb4a0508689eccf2f72a;4;0
63d4f9600508689eccf2e940;4;0
63d5fa987ec1757562fd4e9d;4;0
63d602fc7ec1757562fdb141;4;0
63d618240f9ae336da59c4e4;4;0
63d5399c7ec1757562fb22a8;4;0
63d61b277ec1757562fe611b;4;0
63d5fce77ec1757562fd65d4;4;0
63d5154d0508689eccf36ffc;4;0
63d519f00508689eccf387df;4;0
63d50e3f0508689eccf33d22;4;0
63d5eacb7ec1757562fcc196;4;0
63d5d8b67ec1757562fc42f4;4;0
63d600460f9ae336da594e95;4;0
63d5d41d0f9ae336da58bbb7;4;0
63d5e9367ec1757562fcb49e;4;0
63d511590508689eccf35122;4;0
63d50cbf7ec1757562fa0569;4;0
63d5f3cc7ec1757562fd0563;4;0
63d5f6540f9ae336da592667;4;0
63d50c2d7ec1757562fa00ad;4;0
63d5144b7ec1757562fa4acf;4;0
63d512550508689eccf35d09;4;0
63d50ba57ec1757562f9fd40;4;0
63d601827ec1757562fd9f89;4;0
63d60ba40f9ae336da5982c7;4;0
63d518a00508689eccf37e51;4;0
63d4fe8d0508689eccf3045f;4;0
63d0e7494d99757644beef44;4;0
642e6993d321c912500c9601;4;0
647308df37c9f68922fa7062;4;0
642e9aa4d321c912501920da;4;0
63edbed03e22872529da8c2e;4;0
63ee1cf73e22872529e8a054;4;0
648961e79d5046c5aa603303;4;0
640d75d4dc0647f1bd41f59f;4;0
646f0aca0d170ecdaabe7121;4;0
6470978537c9f68922eb7b78;4;0
6471a7c8a97bc835ab1f4b2a;4;0
640d7270dc0647f1bd41f2b7;4;0
63f204ade7fea866701ca613;4;0
640d715704d432904d1a1f48;4;0
63f1fbbae7fea866701c674e;4;0
6489727ef386b94e0b0a6e97;4;0
63f1a1ac3e2287252907b261;4;0
6333f797be5108e475318762;4;0
6471a51b37c9f68922f1a5ea;4;0
63f207ef3e228725290ab406;4;0
63f1c9ece7fea866701bfcc0;4;0
63edc2bbdd5e77f9b1ff3496;4;0
63ef35603e22872529fadf9e;4;0
